1,348591
101,363129
201,485728
301,381133
401,154689
501,148328
601,167142
701,202378
801,237564
901,271718
1001,306713
1101,388116
1201,396281
1301,474707
1401,507789
1501,777332
1601,530541
1701,718373
1801,863214
1901,799454
2001,900773
2101,733551
2201,749441
2301,891296
2401,949504
2501,968490
2601,1085759
2701,873773
2801,781451
2901,737829
3001,798091
3101,1027320
3201,897037
3301,1132075
3401,1078205
3501,1272347
3601,2164816
3701,2294748
3801,2032648
3901,2039511
4001,2311550
4101,1915089
4201,2384546
4301,2079456
4401,1697913
4501,1544556
4601,2135611
4701,2085026
4801,1989327
4901,2269171
5001,2690158
5101,3193578
5201,3543712
5301,3123948
5401,3697740
5501,3825669
5601,4567606
5701,8226763
5801,4053464
5901,4811923
6001,3500031
6101,2712999
6201,3258299
6301,3675168
6401,9482210
6501,2256697
6601,2583458
6701,2383133
6801,2224346
6901,2310528
7001,2743798
7101,2014174
7201,2178220
7301,2585011
7401,1981913
7501,1992353
7601,1901413
7701,2274450
7801,2187778
7901,1871708
8001,3139567
8101,2364779
8201,1842984
8301,1718752
8401,2769686
8501,2263270
8601,2846980
8701,2607422
8801,1929606
8901,1760890
9001,1998525
9101,2505452
9201,1968999
9301,1906513
9401,2689937
9501,2225579
9601,2124169
9701,2501906
9801,2665661
9901,2111566
10001,2452313
