1,4908
101,122540
201,224533
301,281365
401,94199
501,101142
601,112192
701,147285
801,146503
901,171698
1001,231777
1101,229322
1201,152924
1301,161150
1401,233520
1501,192505
1601,190843
1701,222580
1801,230924
1901,233439
2001,270245
2101,275946
2201,306300
2301,290842
2401,339750
2501,347344
2601,348736
2701,312992
2801,274813
2901,287416
3001,322008
3101,331035
3201,324924
3301,331485
3401,362341
3501,408533
3601,461549
3701,431435
3801,413242
3901,419293
4001,510657
4101,516408
4201,474282
4301,462922
4401,486113
4501,535501
4601,528479
4701,562991
4801,527196
4901,577767
5001,566538
5101,606620
5201,585121
5301,616817
5401,702722
5501,652131
5601,705828
5701,679781
5801,706269
5901,880791
6001,716697
6101,752821
6201,757761
6301,767117
6401,779439
6501,837083
6601,790099
6701,830952
6801,1243574
6901,890509
7001,883376
7101,938646
7201,1016926
7301,912709
7401,1085229
7501,961196
7601,984237
7701,982755
7801,1001509
7901,997953
8001,1028096
8101,1036832
8201,1088084
8301,1108591
8401,1101438
8501,1182343
8601,1139507
8701,1120062
8801,1215292
8901,1207529
9001,1185289
9101,1208039
9201,1189706
9301,1212287
9401,1227595
9501,1366123
9601,1298702
9701,1301247
9801,1456265
9901,1325620
10001,1329497
