1,4519
2,8607
3,7574
4,3287
5,3727
6,2765
7,3817
8,4158
9,3606
10,11652
11,5691
12,6021
13,5060
14,8205
15,5821
16,13716
17,8676
18,40555
19,4348
20,12593
21,3847
22,3196
23,3527
24,5391
25,10510
26,4839
27,8336
28,8797
29,6763
30,3487
31,18685
32,4278
33,3817
34,8556
35,3977
36,5059
37,3657
38,6522
39,4759
40,5590
41,4789
42,5701
43,3687
44,5550
45,9878
46,4999
47,4068
48,4498
49,3737
50,5029
51,4519
52,4308
53,4629
54,6151
55,3697
56,6673
57,3797
58,5210
59,4799
60,4148
61,4088
62,3767
63,3777
64,6782
65,8797
66,4478
67,3737
68,4208
69,4639
70,5310
71,8556
72,4799
73,4458
74,12534
75,3436
76,3857
77,3416
78,4479
79,3577
80,3827
81,3487
82,4128
83,6442
84,3968
85,3526
86,4498
87,3497
88,3848
89,7123
90,4349
91,4498
92,4809
93,3697
94,4939
95,3787
96,3998
97,3697
98,4228
99,3537
100,4098
101,3436
102,4489
103,3797
104,3937
105,3376
106,4188
107,3357
108,3908
109,3416
110,4498
111,3447
112,3867
113,3587
114,4138
115,3416
116,4799
117,3507
118,4960
119,3667
120,5060
121,3707
122,5751
123,3827
124,4148
125,6502
126,4138
127,4208
128,4648
129,4068
130,4438
131,3737
132,4198
133,4609
134,4588
135,3817
136,4198
137,3727
138,4278
139,3677
140,4879
141,3687
142,4799
143,4549
144,5260
145,3857
146,4278
147,6542
148,4108
149,3636
150,4378
151,3687
152,4107
153,3517
154,4348
155,3647
156,4028
157,3547
158,4789
159,3537
160,3928
161,3687
162,4338
163,3627
164,3937
165,3577
166,4499
167,3637
168,3988
169,3586
170,5099
171,3717
172,4168
173,3677
174,4639
175,3667
176,6993
177,3597
178,4318
179,3667
180,3947
181,3507
182,4539
183,3707
184,3948
185,4388
186,4949
187,3547
188,4017
189,3607
190,4128
191,3486
192,3977
193,3617
194,4188
195,3446
196,3887
197,3336
198,4218
199,6863
200,3797
201,3386
202,4038
203,3456
204,3837
205,5881
206,13195
207,3727
208,3847
209,3377
210,3937
211,3277
212,3697
213,4308
214,4338
215,3436
216,3617
217,3276
218,3947
219,3417
220,3857
221,3367
222,4749
223,3447
224,3717
225,3546
226,3978
227,3266
228,3727
229,4388
230,4438
231,3416
232,3727
233,4328
234,3937
235,3276
236,3707
237,3236
238,5911
239,3707
240,3837
241,3356
242,3897
243,3206
244,3587
245,3306
246,4018
247,3306
248,3687
249,3577
250,4028
251,3436
252,3707
253,3377
254,4127
255,3948
256,4679
257,3807
258,4158
259,3497
260,3867
261,3406
262,7083
263,3426
264,4078
265,3467
266,5060
267,3627
268,3757
269,3516
270,5470
271,3456
272,3938
273,3697
274,5610
275,3536
276,3958
277,3286
278,4268
279,3948
280,4178
281,8546
282,4639
283,3897
284,4078
285,3406
286,4839
287,3336
288,3636
289,3316
290,23434
291,2414
292,2404
293,2004
294,2995
295,2745
296,2515
297,2034
298,5180
299,1973
300,2605
301,2064
302,3075
303,2064
304,2385
305,2044
306,2756
307,1973
308,2434
309,1963
310,2735
311,1964
312,2465
313,2024
314,2785
315,1924
316,2364
317,1934
318,3887
319,1984
320,2675
321,2084
322,2615
323,1784
324,2404
325,1913
326,2916
327,2013
328,2494
329,1894
330,2625
331,1934
332,2565
333,1953
334,2955
335,1913
336,2254
337,1933
338,2665
339,1954
340,2445
341,1894
342,2895
343,1963
344,2414
345,2404
346,2765
347,2114
348,3327
349,3326
350,9528
351,2104
352,2405
353,2114
354,2655
355,1873
356,2254
357,1904
358,4398
359,2675
360,2795
361,2014
362,2735
363,2134
364,2435
365,1984
366,3006
367,1833
368,2344
369,2094
370,3316
371,2064
372,2324
373,1883
374,2796
375,1853
376,2415
377,1894
378,2495
379,1983
380,2565
381,1874
382,2826
383,1874
384,2265
385,3577
386,3707
387,3196
388,3456
389,2766
390,4128
391,2986
392,5229
393,3166
394,4438
395,3276
396,4047
397,3126
398,4739
399,5099
400,3677
401,12183
402,4619
403,3277
404,11692
405,2916
406,4569
407,3486
408,3987
409,6221
410,6823
411,3135
412,3567
413,4449
414,4899
415,2114
416,2505
417,1953
418,2504
419,1653
420,2174
421,1954
422,2675
423,2314
424,2124
425,1733
426,2244
427,1593
428,1984
429,2975
430,12063
431,1543
432,2435
433,1293
434,1603
435,1212
436,1463
437,1343
438,1353
439,1242
440,1493
441,1333
442,1543
443,1362
444,1382
445,2795
446,1773
447,1342
448,1393
449,1703
450,1543
451,1353
452,1522
453,1263
454,1863
455,1432
456,1402
457,1402
458,1894
459,1383
460,1423
461,1142
462,1493
463,1402
464,1623
465,1233
466,1353
467,1533
468,1563
469,1283
470,1432
471,1392
472,1312
473,2204
474,1522
475,1253
476,1433
477,1242
478,1573
479,1392
480,1313
481,1162
482,1362
483,1282
484,1383
485,1172
486,1293
487,1323
488,1293
489,1152
490,2494
491,1683
492,2434
493,2004
494,1653
495,1412
496,2345
497,1262
498,1412
499,1313
500,1342
501,1242
502,1322
503,1252
504,1382
505,1392
506,1473
507,1272
508,1383
509,1273
510,862
511,1353
512,1433
513,1412
514,1432
515,3847
516,1483
517,1102
518,1272
519,1132
520,1142
521,942
522,1192
523,972
524,1152
525,942
526,1222
527,992
528,1092
529,932
530,1092
531,2334
532,1964
533,1973
534,1994
535,1824
536,1683
537,1633
538,1814
539,1603
540,1673
541,1913
542,2345
543,1744
544,3437
545,1723
546,1964
547,1633
548,1623
549,1583
550,1923
551,3035
552,1954
553,1764
554,1833
555,1633
556,5871
557,1583
558,1893
559,1603
560,2354
561,1674
562,1914
563,1553
564,1933
565,1693
566,1904
567,1623
568,2164
569,1974
570,1773
571,1483
572,1572
573,1393
574,2334
575,1353
576,2555
577,2465
578,1704
579,1293
580,1363
581,1373
582,1292
583,972
584,1052
585,1032
586,1143
587,962
588,1052
589,992
590,1903
591,1783
592,1032
593,952
594,1142
595,1663
596,1542
597,1943
598,1974
599,1262
600,1092
601,1022
602,1694
603,972
604,1783
605,1674
606,2044
607,1153
608,1102
609,1513
610,1072
611,1353
612,2194
613,1803
614,1182
615,1102
616,1102
617,1012
618,1563
619,1643
620,1343
621,1052
622,1853
623,942
624,1172
625,982
626,1964
627,1603
628,1092
629,982
630,1152
631,952
632,1062
633,982
634,1773
635,1112
636,1463
637,951
638,1924
639,1022
640,1172
641,1062
642,1123
643,1222
644,1593
645,952
646,1122
647,1002
648,1072
649,1643
650,1132
651,1774
652,2134
653,1182
654,1903
655,1302
656,1102
657,2114
658,1613
659,1042
660,1102
661,962
662,1914
663,1102
664,2144
665,1122
666,1502
667,1602
668,1452
669,1573
670,1282
671,1042
672,6573
673,2315
674,1243
675,1072
676,2294
677,1182
678,1853
679,1092
680,1432
681,1883
682,2144
683,3366
684,2515
685,1172
686,851
687,1042
688,1623
689,1312
690,811
691,1523
692,1042
693,691
694,702
695,962
696,1273
697,1022
698,1343
699,1352
700,1223
