1,18134
2,47769
3,2295
4,2184
5,2184
6,2325
7,2535
8,2585
9,3416
10,3968
11,5170
12,3987
13,9588
14,5020
15,5070
16,5030
17,6593
18,6482
19,19176
20,3968
21,2925
22,2766
23,3266
24,3937
25,3727
26,4258
27,3347
28,4278
29,4278
30,3446
31,3767
32,3607
33,3557
34,3617
35,3686
36,4078
37,3717
38,5600
39,5330
40,5230
41,5390
42,5360
43,4188
44,7594
45,5901
46,7494
47,6202
48,4418
49,4468
50,4509
51,5681
52,4809
53,6492
54,4909
55,4779
56,4899
57,4969
58,5039
59,5109
60,5521
61,6332
62,5500
63,5400
64,13285
65,8736
66,5581
67,5551
68,5650
69,6011
70,7074
71,7213
72,8335
73,9929
74,8045
75,6603
76,5981
77,6232
78,6242
79,7514
80,6272
81,6462
82,6512
83,6483
84,6482
85,7674
86,6763
87,6743
88,6792
89,6913
90,7133
91,7264
92,11361
93,7384
94,7344
95,13505
96,7334
97,7514
98,7585
99,7614
100,7704
101,7665
102,8937
103,8085
104,9768
105,7284
106,7444
107,7504
108,7524
109,7615
110,7594
111,7815
112,11731
113,8045
114,8175
115,8045
116,8195
117,8115
118,19376
119,2214
120,2024
121,2154
122,2114
123,12513
124,2615
125,2044
126,2725
127,1904
128,1793
129,3517
130,1943
131,1864
132,1884
133,1974
134,1944
135,1994
136,4599
137,1994
138,1904
139,1874
140,1874
141,1934
142,1894
143,4398
144,4098
145,3066
146,2014
147,1973
148,1924
149,2004
150,1934
151,2114
152,2104
153,2014
154,2074
155,2705
156,2074
157,2054
158,1974
159,2034
160,2004
161,2104
162,3226
163,2044
164,2054
165,2074
166,2024
167,3326
168,3216
169,2103
170,3256
171,2845
172,2234
173,2164
174,2154
175,2184
176,2165
177,2224
178,2154
179,2214
180,2194
181,2324
182,2314
183,2384
184,3316
185,2265
186,2235
187,2335
188,4559
189,2314
190,2385
191,2265
192,2364
193,2495
194,3066
195,2234
196,2244
197,2194
198,2244
199,2385
200,2214
201,2375
202,2214
203,2325
204,2385
205,4789
206,4849
207,2465
208,2294
209,2294
210,2244
211,2204
212,2284
213,2264
214,3406
215,2545
216,2344
217,2424
218,2414
219,2555
220,2424
221,2484
222,2424
223,2445
224,2385
225,2534
226,2425
227,2404
228,3978
229,5029
230,3957
231,2625
232,2474
233,2555
234,2495
235,2455
236,2545
237,2525
238,5350
239,2715
240,2605
241,2544
242,2555
243,2514
244,2585
245,2555
246,2514
247,2614
248,4138
249,3266
250,2675
251,5520
252,2665
253,2705
254,2755
255,2815
256,2846
257,2885
258,2755
259,2795
260,2665
261,2766
262,2785
263,2775
264,10470
265,2845
266,2815
267,2805
268,2775
269,2775
270,2725
271,2735
272,2855
273,2895
274,6292
275,3016
276,2845
277,2835
278,3347
279,2875
280,3597
281,2945
282,2955
283,2916
284,2905
285,2876
286,2865
287,5421
288,2916
289,2986
290,2986
291,3036
292,3066
293,2996
294,3095
295,3085
296,3066
297,3136
298,3076
299,3126
300,3136
301,3226
302,3095
303,3166
304,3076
305,3146
306,3216
307,3126
308,8456
309,3237
310,3156
311,3186
312,3136
313,3206
314,3166
315,3136
316,3316
317,3256
318,3246
319,3326
320,3446
321,3347
322,3326
323,3286
324,3387
325,3357
326,3336
327,3447
328,3387
329,3336
330,3276
331,3346
332,5851
333,3377
334,4218
335,3437
336,3426
337,3527
338,3436
339,5069
340,3456
341,3476
342,3477
343,3536
344,3567
345,7454
346,3587
347,3486
348,6542
349,7133
350,7845
351,6131
352,3667
353,3527
354,3607
355,3636
356,3646
357,3637
358,6031
359,3837
360,3757
361,3697
362,3717
363,3727
364,3707
365,3727
366,3647
367,3637
368,3687
369,3717
370,3787
371,3647
372,3687
373,3747
374,3807
375,3848
376,3807
377,3737
378,3767
379,3837
380,4779
381,3927
382,3837
383,3927
384,3827
385,8255
386,8336
387,8526
388,8216
389,8125
390,8225
391,8666
392,8345
393,8736
394,8636
395,8746
396,8687
397,9578
398,9027
399,8747
400,9678
401,320539
402,12153
403,7894
404,8816
405,8686
406,9007
407,8797
408,8966
409,8606
410,8787
411,8706
412,8706
413,4779
414,4258
415,4208
416,4158
417,4228
418,4098
419,4077
420,4148
421,45816
422,4288
423,9167
424,4308
425,4298
426,4268
427,7504
428,4238
429,4168
430,7524
431,4278
432,4268
433,4207
434,4238
435,4349
436,4298
437,4288
438,4188
439,4338
440,28453
441,4378
442,4418
443,4368
444,4388
445,4428
446,4348
447,4419
448,4418
449,4749
450,4488
451,4518
452,7073
453,4508
454,7223
455,4448
456,4549
457,13896
458,32100
459,4609
460,4539
461,4558
462,4559
463,8566
464,1934
465,1733
466,1703
467,1984
468,1813
469,1663
470,1714
471,1663
472,1673
473,2454
474,2134
475,1783
476,1973
477,1684
478,1784
479,1713
480,1653
481,1713
482,1774
483,1864
484,1793
485,1694
486,1803
487,1933
488,1833
489,1713
490,2645
491,2284
492,2424
493,2585
494,2004
495,1894
496,2264
497,2084
498,2285
499,2044
500,1964
501,2074
502,1884
503,2215
504,4608
505,2134
506,1813
507,1974
508,1974
509,1913
510,2124
511,2204
512,2144
513,1964
514,1873
515,1764
516,1954
517,1843
518,1764
519,1823
520,1803
521,1783
522,1774
523,1864
524,1723
525,1873
526,1894
527,1874
528,1783
529,2144
530,1883
531,2675
532,2414
533,2164
534,2254
535,2154
536,2174
537,2324
538,2785
539,2604
540,2555
541,2816
542,2725
543,2174
544,2615
545,5811
546,2504
547,2625
548,2465
549,2655
550,2846
551,2574
552,2374
553,2284
554,2685
555,2675
556,2635
557,2595
558,2465
559,2775
560,3166
561,3396
562,2985
563,2896
564,2896
565,2355
566,2885
567,3296
568,2866
569,2424
570,2736
571,2825
572,2645
573,2915
574,2755
575,2354
576,3447
577,2815
578,2384
579,2234
580,2264
581,2034
582,2415
583,2275
584,2304
585,2545
586,1963
587,2034
588,2104
589,2134
590,2394
591,2204
592,2364
593,2184
594,2595
595,2955
596,2715
597,6513
598,2525
599,2725
600,2424
601,2545
602,2434
603,2374
604,2855
605,2464
606,2635
607,2594
608,2575
609,2385
610,2345
611,2585
612,3055
613,2896
614,2505
615,2675
616,2595
617,2314
618,2435
619,2665
620,2805
621,2715
622,2335
623,2495
624,2675
625,2484
626,3056
627,2655
628,2755
629,2605
630,3086
631,2274
632,2945
633,2434
634,2725
635,2504
636,2495
637,2796
638,2715
639,2705
640,2525
641,2755
642,2655
643,2625
644,2525
645,2214
646,2665
647,2855
648,2304
649,2314
650,2194
651,2895
652,2665
653,2765
654,2665
655,5400
656,2776
657,3467
658,2615
659,2355
660,2404
661,2705
662,2464
663,2735
664,3276
665,2896
666,2766
667,2645
668,2896
669,2655
670,2565
671,2805
672,2605
673,3517
674,2875
675,2595
676,2996
677,2644
678,2505
679,2605
680,2525
681,2886
682,3126
683,2655
684,2695
685,2885
686,2594
687,2715
688,2786
689,2825
690,2786
691,3136
692,2905
693,2896
694,2494
695,3116
696,5340
697,2795
698,3176
699,3457
700,3416
701,3336
702,2765
703,2906
704,3026
705,3757
706,2825
707,2564
708,2885
709,2464
710,2355
711,2544
712,3387
713,3516
714,2725
715,2525
716,2475
717,2525
718,2625
719,2595
720,2595
721,2404
722,2545
723,2685
724,2816
725,2865
726,3166
727,3226
728,2946
729,2635
730,2925
731,2906
732,2935
733,2846
734,3025
735,2755
736,2886
737,3938
738,3777
739,3406
740,3256
741,3417
742,3156
743,2696
744,2965
745,2755
746,2685
747,2795
748,2675
749,2655
750,2915
751,3847
752,3416
753,2946
754,2745
755,2845
756,2695
757,2805
758,2685
759,2624
760,2826
761,2906
762,3146
763,3056
764,2775
765,2925
766,3326
767,3687
768,3486
769,3226
770,3026
771,3115
772,3246
773,3116
774,2805
775,3066
776,2956
777,2815
778,2915
779,2886
780,3036
781,3216
782,2996
783,3216
784,3006
785,2896
786,2735
787,3055
788,3146
789,2865
790,2915
791,5440
792,3006
793,2905
794,2735
795,3296
796,3366
797,3076
798,3306
799,3727
800,3647
801,3576
802,3516
803,2885
804,2926
805,2856
806,3105
807,3106
808,3106
809,3477
810,2965
811,3126
812,3086
813,3377
814,3256
815,3166
816,3006
817,3497
818,3477
819,3136
820,3126
821,3166
822,3466
823,3206
824,3446
825,3526
826,3447
827,3446
828,3517
829,3327
830,3657
831,3226
832,3427
833,3176
834,3957
835,3617
836,24256
837,4399
838,3236
839,3086
840,3406
841,3517
842,3206
843,3306
844,3476
845,3316
846,3226
847,3617
848,3727
849,4698
850,3807
851,3857
852,3617
853,3577
854,3497
855,3477
856,3497
857,3226
858,3677
859,3417
860,3406
861,3356
862,3627
863,3446
864,3617
865,3276
866,3276
867,3667
868,3697
869,3747
870,3566
871,3416
872,3787
873,3266
874,3507
875,3296
876,3216
877,3286
878,3216
879,3416
880,3577
881,3556
882,3577
883,3196
884,4508
885,3717
886,3316
887,3236
888,3236
889,3397
890,3226
891,3396
892,3277
893,3186
894,3737
895,3797
896,3967
897,4418
898,3747
899,3757
900,3396
901,3416
902,3436
903,3286
904,3336
905,3426
906,3286
907,3857
908,3457
909,3367
910,3466
911,3356
912,3286
913,3346
914,3266
915,3276
916,3577
917,3417
918,3496
919,3376
920,3416
921,3536
922,3467
923,3556
924,3546
925,3857
926,3427
927,3496
928,3576
929,3767
930,3967
931,3787
932,3657
933,3877
934,3677
935,3907
936,3657
937,3577
938,3587
939,4258
940,3797
941,4218
942,4609
943,3997
944,3877
945,3647
946,4318
947,4358
948,4158
949,3987
950,3687
951,4107
952,3677
953,4408
954,4107
955,3898
956,3717
957,3947
958,3867
959,3777
960,3677
961,4167
962,3727
963,3988
964,3958
965,3918
966,4008
967,4308
968,3898
969,4027
970,3997
971,3867
972,4047
973,4058
974,3536
975,3697
976,3446
977,3647
978,3857
979,4017
980,3957
981,3687
982,3466
983,3587
984,3697
985,3687
986,3767
987,3536
988,3697
989,3597
990,3506
991,3667
992,3707
993,3697
994,3777
995,4318
996,4489
997,4198
998,7614
999,4098
1000,3967
1001,3838
1002,4248
1003,3848
1004,3777
1005,3647
1006,3757
1007,3556
1008,4238
1009,4098
1010,4208
1011,3897
1012,3657
1013,3988
1014,4138
1015,3887
1016,4328
1017,3887
1018,3727
1019,3797
1020,3987
1021,4137
1022,3787
1023,3878
1024,4399
1025,3968
1026,3506
1027,3727
1028,3908
1029,4248
1030,3908
1031,3937
1032,3967
1033,4268
1034,4258
1035,4399
1036,4278
1037,5621
1038,4268
1039,4358
1040,4268
1041,4358
1042,3828
1043,3938
1044,4078
1045,3907
1046,4028
1047,3977
1048,3888
1049,3737
1050,6512
1051,3977
1052,3988
1053,3957
1054,3967
1055,3747
1056,3928
1057,4007
1058,4037
1059,3787
1060,4068
1061,4088
1062,4088
1063,3897
1064,4188
1065,4067
1066,4168
1067,4278
1068,4699
1069,4157
1070,4348
1071,4288
1072,4308
1073,4759
1074,4508
1075,4578
1076,4328
1077,4007
1078,4018
1079,4358
1080,4449
1081,4909
1082,4248
1083,4218
1084,5360
1085,5800
1086,7123
1087,4338
1088,4649
1089,4468
1090,4639
1091,3927
1092,3957
1093,4428
1094,4379
1095,4228
1096,4157
1097,3998
1098,4118
1099,4018
1100,3958
1101,4148
1102,4208
1103,4438
1104,4308
1105,4238
1106,4558
1107,4659
1108,4168
1109,4098
1110,4048
1111,4178
1112,4208
1113,4177
1114,4238
1115,4488
1116,4198
1117,4128
1118,4158
1119,3887
1120,4057
1121,4258
1122,3997
1123,4048
1124,4208
1125,4378
1126,4068
1127,4629
1128,4278
1129,4098
1130,4138
1131,4168
1132,4148
1133,4608
1134,4608
1135,4238
1136,4218
1137,4318
1138,6792
1139,4238
1140,4308
1141,3947
1142,10019
1143,4869
1144,4348
1145,4388
1146,4378
1147,4348
1148,4298
