1,9929
2,2835
3,3406
4,2404
5,2725
6,2164
7,2825
8,2355
9,3396
10,2194
11,2905
12,3166
13,2334
14,2335
15,1764
16,2274
17,2645
18,1773
19,2284
20,2385
21,1653
22,2575
23,2044
24,1703
25,3016
26,1683
27,2164
28,7805
29,2745
30,2024
31,1623
32,2315
33,2495
34,1533
35,2014
36,1573
37,2184
38,1543
39,2344
40,1423
41,2225
42,1884
43,1593
44,2134
45,1533
46,2354
47,1583
48,2265
49,1613
50,1873
51,1573
52,2294
53,2745
54,1543
55,2385
56,1893
57,1553
58,2094
59,2444
60,1543
61,2134
62,1663
63,2315
64,1553
65,2154
66,1562
67,2395
68,2414
69,1613
70,2424
71,1944
72,1583
73,2364
74,2344
75,1482
76,2235
77,1783
78,1473
79,2134
80,2404
81,1512
82,2024
83,1483
84,2505
85,1613
86,2064
87,1633
88,2104
89,1503
90,2514
91,1864
92,1463
93,2275
94,2054
95,2524
96,1553
97,2064
98,1462
99,2815
100,1553
101,2024
102,1523
103,2284
104,2745
105,1613
106,2284
107,2154
108,1583
109,2254
110,1843
111,1573
112,2324
113,2205
114,1533
115,2245
116,1863
117,1463
118,2195
119,1442
120,2765
121,1673
122,2284
123,1944
124,1553
125,2144
126,7414
127,2475
128,2224
129,2214
130,1543
131,2715
132,1473
133,2004
134,1453
135,2354
136,2465
137,1623
138,2164
139,1503
140,2475
141,2054
142,1563
143,2014
144,1523
145,2514
146,2745
147,1482
148,2023
149,1493
150,2074
151,1473
152,2625
153,1453
154,2295
155,2925
156,1503
157,1964
158,1473
159,2114
160,2454
161,1523
162,2094
163,1583
164,2184
165,2214
166,1493
167,2274
168,1863
169,1513
170,2204
171,1483
172,2465
173,1863
174,1543
175,2505
176,1503
177,2014
178,1483
179,2454
180,1422
181,2424
182,1643
183,2745
184,9729
185,1553
186,2395
187,2164
188,1513
189,2645
190,1873
191,1443
192,3296
193,2194
194,2074
195,1553
196,2966
197,1613
198,2013
199,1433
200,2214
201,1583
202,1803
203,1463
204,2064
205,2164
206,1453
207,2945
208,1553
209,2524
210,1914
211,1482
212,2054
213,1543
214,2254
215,1442
216,2003
217,1433
218,2004
219,1432
220,2455
221,1543
222,2214
223,1833
224,1503
225,2104
226,1453
227,2465
228,1803
229,1473
230,3156
231,1473
232,2284
233,1583
234,1823
235,1463
236,2094
237,1543
238,2815
239,1663
240,2044
241,1513
242,2274
243,1573
244,1824
245,1522
246,2124
247,1623
248,2475
249,1633
250,2514
251,1954
252,1613
253,2644
254,3948
255,3035
256,2775
257,1834
258,2324
259,1754
260,2775
261,1653
262,2235
263,1653
264,2405
265,2134
266,1593
267,2635
268,1904
269,1583
270,2285
271,1583
272,2355
273,1533
274,2214
275,1873
276,1433
277,2154
278,2475
279,1523
280,2304
281,1453
282,2214
283,1843
284,1443
285,2575
286,1403
287,3196
288,1513
289,2424
290,1783
291,1523
292,2033
293,1533
294,2715
295,1613
296,2114
297,1503
298,1853
299,1423
300,4278
301,1533
302,2465
303,1533
304,2275
305,1894
306,1513
307,2184
308,2565
309,1453
310,2274
311,1593
312,1883
313,1442
314,2515
315,1523
316,2124
317,1433
318,2185
319,1793
320,1773
321,2404
322,1573
323,2294
324,1793
325,1463
326,2154
327,1533
328,2715
329,1533
330,2204
331,1813
332,1403
333,1974
334,1423
335,2164
336,1433
337,1864
338,1423
339,2285
340,1453
341,2175
342,1523
343,1773
344,1462
345,2074
346,1473
347,2665
348,1493
349,1923
350,1302
351,2174
352,2304
353,1473
354,2304
355,1754
356,1393
357,1984
358,1402
359,2154
360,1442
361,1603
362,1322
363,1894
364,1363
365,2435
366,1313
367,2575
368,1373
369,2064
370,1342
371,1724
372,1312
373,1914
374,2094
375,1413
376,2154
377,1462
378,1683
379,1393
380,1854
381,1423
382,3547
383,1363
384,9859
385,4047
386,1603
387,2234
388,2495
389,1483
390,2244
391,2355
392,1443
393,1933
394,1532
395,2054
396,1463
397,2084
398,1433
399,1964
400,1412
401,2164
402,2315
403,1392
404,1824
405,1372
406,1924
407,2334
408,1473
409,2374
410,1704
411,1393
412,2264
413,1413
414,2204
415,1663
416,1403
417,1903
418,1443
419,2154
420,1422
421,1944
422,1372
423,1904
424,1382
425,2344
426,1343
427,2164
428,1693
429,1423
430,2073
431,2004
432,1472
433,2695
434,1353
435,2174
436,1663
437,1463
438,2535
439,1463
440,1814
441,1493
442,2134
443,1492
444,1643
445,1373
446,1914
447,2014
448,1472
449,2845
450,1352
451,2204
452,1623
453,1262
454,1874
455,1312
456,2064
457,1372
458,2054
459,1413
460,1533
461,1272
462,1903
463,1774
464,1192
465,1954
466,1502
467,1162
468,1653
469,1784
470,22311
471,2866
472,1733
473,1382
474,1783
475,3066
476,1432
477,2114
478,1442
479,1623
480,1303
481,2014
482,1332
483,1783
484,1293
485,4178
486,1243
487,2164
488,1603
489,1252
490,1863
491,1253
492,1883
493,1533
494,1212
495,1663
496,1233
497,2294
498,1193
499,1963
500,1203
501,1784
502,1352
503,1433
504,1162
505,1864
506,2494
507,1262
508,2164
509,1303
510,1473
511,1283
512,18294
513,1844
514,2315
515,1763
516,1373
517,2154
518,2454
519,1412
520,1954
521,2265
522,1392
523,1833
524,1332
525,1844
526,1293
527,2785
528,1392
529,1783
530,1733
531,1283
532,1954
533,1482
534,1523
535,1282
536,1753
537,1283
538,2315
539,1333
540,2485
541,1292
542,2144
543,1533
544,1222
545,1904
546,1243
547,1513
548,1122
549,1624
550,2334
551,1362
552,1704
553,1303
554,2074
555,1302
556,2254
557,1593
558,1383
559,1863
560,1983
561,1172
562,1583
563,1253
564,2354
565,1724
566,2875
567,1883
568,2064
569,1462
570,1864
571,1393
572,1984
573,5039
574,2685
575,1343
576,1994
577,1733
578,2284
579,2194
580,1232
581,1913
582,1413
583,1493
584,1203
585,1693
586,1322
587,1683
588,1122
589,1903
590,1413
591,2324
592,2314
593,1984
594,1222
595,1613
596,1152
597,2895
598,2815
599,3767
600,2464
601,2214
602,1373
603,1953
604,2394
605,1553
606,2094
607,1463
608,1694
609,1473
610,2284
611,1332
612,2144
613,1784
614,1383
615,2385
616,1333
617,1934
618,1312
619,1592
620,1263
621,1903
622,1263
623,2244
624,1122
625,2194
626,2825
627,1353
628,2094
629,1583
630,1192
631,1733
632,2655
633,1363
634,1794
635,1864
636,1272
637,1944
638,1563
639,1252
640,3166
641,1513
642,2164
643,2645
644,1352
645,1823
646,1352
647,1833
648,1342
649,2064
650,1243
651,1693
652,1322
653,1864
654,1192
655,2284
656,1523
657,1292
658,1743
659,2234
660,1322
661,1763
662,1352
663,1843
664,1312
665,1523
666,1272
667,1713
668,1873
669,1203
670,2054
671,1482
672,1192
673,2565
674,1322
675,1913
676,1303
677,1543
678,1273
679,1743
680,1293
681,2124
682,1413
683,2023
684,1442
685,1713
686,1412
687,2044
688,1353
689,1783
690,2495
691,2175
692,1593
693,1272
694,2164
695,1342
696,2174
697,1292
698,2054
699,1432
700,1533
701,1313
702,1823
703,1252
704,2134
705,1493
706,2094
707,1573
708,1673
709,1463
710,2204
711,1824
712,1353
713,2044
714,1533
715,1272
716,2134
717,1373
718,1853
719,1373
720,1563
721,1213
722,1844
723,2034
724,1283
725,1843
726,1333
727,1823
728,1433
729,1693
730,1262
731,1763
732,1353
733,1443
734,1273
735,1873
736,1273
737,2345
738,1302
739,1593
740,1172
741,1874
742,2094
743,1192
744,1693
745,1162
746,3667
747,1423
748,1183
749,1753
750,1202
751,1553
752,1152
753,2645
754,1242
755,1834
756,1273
757,1493
758,1223
759,1804
760,1963
761,1252
762,1944
763,1403
764,1533
765,1272
766,1893
767,1193
768,3507
769,1383
770,1573
771,1242
772,1874
773,1914
774,1283
775,1924
776,1513
777,1162
778,1673
779,1213
780,1824
781,1313
782,2344
783,2124
784,2014
785,1453
786,1142
787,1934
788,1312
789,1603
790,1203
791,1914
792,1603
793,1232
794,1473
795,1173
796,1794
797,2214
798,1282
799,1773
800,1293
801,1413
802,1283
803,1734
804,2214
805,1363
806,1883
807,1763
808,6883
809,1503
810,551
811,1051
812,1383
813,581
814,1473
815,742
816,581
817,1072
818,511
819,1152
820,761
821,541
822,1744
823,551
824,1152
825,792
826,551
827,942
828,611
829,1042
830,561
831,1313
832,791
833,561
834,1583
835,561
836,972
837,531
838,1172
839,1313
840,611
841,1312
842,772
843,531
844,1142
845,942
846,561
847,862
848,541
849,1103
850,1383
851,652
852,1062
853,1282
854,601
855,1012
856,561
857,722
858,531
859,1142
860,551
861,1192
862,561
863,691
864,541
865,1062
866,501
867,922
868,621
869,861
870,521
871,1062
872,1302
873,521
874,852
875,561
876,992
877,511
878,1433
879,551
880,1012
881,581
882,1703
883,581
884,852
885,521
886,962
887,1142
888,581
889,1113
890,832
891,561
892,1112
893,1934
894,591
895,1172
896,2665
897,702
898,911
899,551
900,1412
901,581
902,971
903,561
904,1292
905,831
906,541
907,1142
908,551
909,1132
910,832
911,581
912,1132
913,1172
914,541
915,1132
916,701
917,541
918,952
919,1513
920,561
921,1272
922,582
923,1213
924,711
925,601
926,1152
927,1723
928,531
929,851
930,1372
931,1703
932,2064
933,752
934,1122
935,651
936,1423
937,821
938,571
939,1142
940,551
941,1733
942,591
943,1363
944,2574
945,601
946,1172
947,501
948,922
949,491
950,1163
951,501
952,1153
953,712
954,521
955,1072
956,1633
957,521
958,982
959,591
960,962
961,571
962,972
963,521
964,1133
965,1683
966,521
967,1232
968,741
969,592
970,1373
971,551
972,1213
973,571
974,701
975,601
976,871
977,521
978,1593
979,551
980,682
981,511
982,992
983,1513
984,561
985,852
986,500
987,911
988,1152
989,581
990,1493
991,1333
992,541
993,1172
994,741
995,551
996,1032
997,1112
998,521
999,931
1000,541
1001,2435
1002,661
1003,1292
1004,822
1005,551
1006,1292
1007,681
1008,1272
1009,591
1010,762
1011,621
1012,1102
1013,551
1014,842
1015,561
1016,982
1017,1633
1018,571
1019,851
1020,591
1021,1082
1022,751
1023,551
1024,1593
1025,641
1026,1222
1027,511
1028,1403
1029,551
1030,882
1031,551
1032,892
1033,1513
1034,591
1035,1142
1036,891
1037,561
1038,881
1039,531
1040,1142
1041,541
1042,1843
1043,501
1044,1002
1045,561
1046,711
1047,561
1048,1212
1049,541
1050,972
1051,992
1052,541
1053,951
1054,551
1055,1002
1056,531
1057,1453
1058,612
1059,912
1060,571
1061,1012
1062,1233
1063,591
1064,1363
1065,791
1066,541
1067,1412
1068,521
1069,9598
1070,661
1071,490
1072,831
1073,802
1074,490
1075,872
1076,521
1077,481
1078,772
1079,742
1080,470
1081,621
1082,441
1083,721
1084,742
1085,481
1086,732
1087,531
1088,471
1089,692
1090,821
1091,441
1092,1021
1093,481
1094,831
1095,631
1096,441
1097,692
1098,450
1099,992
1100,581
1101,702
1102,802
1103,481
1104,752
1105,511
1106,571
1107,471
1108,701
1109,722
1110,451
1111,742
1112,491
1113,531
1114,451
1115,751
1116,1482
1117,480
1118,701
1119,481
1120,791
1121,471
1122,821
1123,511
1124,641
1125,481
1126,561
1127,450
1128,691
1129,731
1130,441
1131,692
1132,761
1133,451
1134,761
1135,501
1136,501
1137,701
1138,662
1139,1113
1140,591
1141,591
1142,481
1143,851
1144,582
1145,501
1146,671
1147,471
1148,711
1149,521
1150,831
1151,571
1152,941
1153,1353
1154,521
1155,791
1156,491
1157,531
1158,541
1159,692
1160,481
1161,1022
1162,501
1163,731
1164,551
1165,2164
1166,631
1167,501
1168,821
1169,822
1170,561
1171,791
1172,481
1173,792
1174,521
1175,471
1176,872
1177,511
1178,1182
1179,471
1180,661
1181,501
1182,811
1183,531
1184,501
1185,741
1186,771
1187,551
1188,652
1189,531
1190,702
1191,491
1192,891
1193,601
1194,802
1195,571
1196,481
1197,1222
1198,541
1199,1353
1200,481
1201,872
1202,641
1203,531
1204,611
1205,511
1206,691
1207,491
1208,801
1209,521
1210,1032
1211,751
1212,461
1213,792
1214,521
1215,491
1216,792
1217,591
1218,901
1219,592
1220,471
1221,631
1222,501
1223,731
1224,652
1225,541
1226,772
1227,5350
1228,301
1229,491
1230,241
1231,1002
1232,230
1233,361
1234,240
1235,461
1236,251
1237,622
1238,270
1239,562
1240,380
1241,250
1242,671
1243,241
1244,491
1245,351
1246,281
1247,240
1248,501
1249,681
1250,240
1251,441
1252,230
1253,611
1254,261
1255,351
1256,240
1257,441
1258,251
1259,491
1260,241
1261,361
1262,231
1263,471
1264,240
1265,511
1266,291
1267,230
1268,521
1269,531
1270,240
1271,1002
1272,251
1273,642
1274,290
1275,281
1276,521
1277,601
1278,260
1279,601
1280,281
1281,300
1282,251
1283,591
1284,410
1285,240
1286,511
1287,340
1288,251
1289,501
1290,261
1291,611
1292,251
1293,471
1294,241
1295,460
1296,250
1297,381
1298,231
1299,461
1300,240
1301,471
1302,230
1303,501
1304,341
1305,281
1306,260
1307,381
1308,250
1309,480
1310,231
1311,461
1312,290
1313,521
1314,892
1315,261
1316,421
1317,240
1318,350
1319,721
1320,241
1321,341
1322,251
1323,551
1324,291
1325,241
1326,501
1327,742
1328,321
1329,300
1330,251
1331,561
1332,281
1333,241
1334,500
1335,240
1336,1203
1337,230
1338,511
1339,250
1340,270
1341,260
1342,471
1343,230
1344,621
1345,260
1346,281
1347,240
1348,501
1349,591
1350,250
1351,501
1352,270
1353,230
1354,460
1355,521
1356,250
1357,551
1358,441
1359,241
1360,391
1361,230
1362,480
1363,280
1364,230
1365,450
1366,531
1367,220
1368,441
1369,240
1370,782
1371,331
1372,521
1373,291
1374,220
1375,470
1376,240
1377,551
1378,250
1379,401
1380,251
1381,481
1382,240
1383,952
1384,251
1385,300
1386,250
1387,481
1388,260
1389,481
1390,231
1391,541
1392,281
1393,241
1394,731
1395,231
1396,441
1397,301
1398,291
1399,231
1400,370
1401,240
1402,421
1403,251
1404,451
1405,220
1406,842
1407,240
1408,912
1409,291
1410,371
1411,241
1412,371
1413,641
1414,260
1415,541
1416,241
1417,291
1418,231
1419,401
1420,1062
1421,2334
1422,451
1423,962
1424,231
1425,521
1426,280
1427,231
1428,401
1429,240
1430,490
1431,231
1432,491
1433,280
1434,230
1435,541
1436,491
1437,240
1438,451
1439,611
1440,251
1441,521
1442,301
1443,261
1444,581
1445,281
1446,471
1447,411
1448,231
1449,351
1450,240
1451,441
1452,501
1453,221
1454,451
1455,331
1456,230
1457,431
1458,491
1459,240
1460,611
1461,271
1462,230
1463,781
1464,231
1465,511
1466,280
1467,231
1468,341
1469,481
1470,230
1471,591
1472,380
1473,251
1474,431
1475,652
1476,250
1477,361
1478,250
1479,511
1480,682
1481,260
1482,471
1483,310
1484,231
1485,531
1486,271
1487,301
1488,231
1489,421
1490,401
1491,251
1492,651
1493,300
1494,251
1495,1001
1496,241
1497,511
1498,270
1499,271
1500,241
1501,551
1502,261
1503,351
1504,261
1505,551
1506,892
1507,250
1508,501
1509,952
1510,230
1511,350
1512,230
1513,421
1514,801
1515,260
1516,310
1517,251
1518,561
1519,291
1520,231
1521,902
1522,240
1523,401
1524,340
